INSTRUMENT1,1996-05-09T00:00:00.000Z,2.6465
INSTRUMENT1,1996-05-10T00:00:00.000Z,2.6475
INSTRUMENT1,1996-05-13T00:00:00.000Z,2.6605
INSTRUMENT1,1996-05-14T00:00:00.000Z,2.662
INSTRUMENT1,1996-05-15T00:00:00.000Z,2.6645
INSTRUMENT1,1996-05-16T00:00:00.000Z,2.668
INSTRUMENT1,1996-05-17T00:00:00.000Z,2.668
INSTRUMENT1,1996-05-20T00:00:00.000Z,2.6709
INSTRUMENT1,1996-05-21T00:00:00.000Z,2.6715
INSTRUMENT1,1996-05-22T00:00:00.000Z,2.6865
INSTRUMENT1,1996-05-23T00:00:00.000Z,2.6913
INSTRUMENT1,1996-05-24T00:00:00.000Z,2.6927
INSTRUMENT1,1996-05-27T00:00:00.000Z,2.6927
INSTRUMENT1,1996-05-28T00:00:00.000Z,2.7045
INSTRUMENT1,1996-05-29T00:00:00.000Z,2.714
INSTRUMENT1,1996-05-30T00:00:00.000Z,2.7055
INSTRUMENT1,1996-05-31T00:00:00.000Z,2.699
INSTRUMENT1,1996-06-03T00:00:00.000Z,2.684
INSTRUMENT1,1996-06-04T00:00:00.000Z,2.699
INSTRUMENT1,1996-06-05T00:00:00.000Z,2.7045
INSTRUMENT1,1996-06-06T00:00:00.000Z,2.7019
INSTRUMENT1,1996-06-07T00:00:00.000Z,2.702
INSTRUMENT1,1996-06-10T00:00:00.000Z,2.702
INSTRUMENT1,1996-06-11T00:00:00.000Z,2.7114
INSTRUMENT1,1996-06-12T00:00:00.000Z,2.72
INSTRUMENT1,1996-06-13T00:00:00.000Z,2.729
INSTRUMENT1,1996-06-14T00:00:00.000Z,2.728
INSTRUMENT1,1996-06-17T00:00:00.000Z,2.705
INSTRUMENT1,1996-06-18T00:00:00.000Z,2.702
INSTRUMENT1,1996-06-19T00:00:00.000Z,2.7095
INSTRUMENT1,1996-06-20T00:00:00.000Z,2.7205
INSTRUMENT1,1996-06-21T00:00:00.000Z,2.7224
INSTRUMENT1,1996-06-24T00:00:00.000Z,2.7245
INSTRUMENT1,1996-06-25T00:00:00.000Z,2.7235
INSTRUMENT1,1996-06-26T00:00:00.000Z,2.718
INSTRUMENT1,1996-06-27T00:00:00.000Z,2.7145
INSTRUMENT1,1996-06-28T00:00:00.000Z,2.7195
INSTRUMENT1,1996-07-01T00:00:00.000Z,2.726
INSTRUMENT1,1996-07-02T00:00:00.000Z,2.7315
INSTRUMENT1,1996-07-03T00:00:00.000Z,2.7335
INSTRUMENT1,1996-07-04T00:00:00.000Z,2.7335
INSTRUMENT1,1996-07-05T00:00:00.000Z,2.7205
INSTRUMENT1,1996-07-08T00:00:00.000Z,2.725
INSTRUMENT1,1996-07-09T00:00:00.000Z,2.7285
INSTRUMENT1,1996-07-10T00:00:00.000Z,2.73
INSTRUMENT1,1996-07-11T00:00:00.000Z,2.731
INSTRUMENT1,1996-07-12T00:00:00.000Z,2.7175
INSTRUMENT1,1996-07-15T00:00:00.000Z,2.7237
INSTRUMENT1,1996-07-16T00:00:00.000Z,2.7
INSTRUMENT1,1996-07-17T00:00:00.000Z,2.6955
INSTRUMENT1,1996-07-18T00:00:00.000Z,2.707
INSTRUMENT1,1996-07-19T00:00:00.000Z,2.7105
INSTRUMENT1,1996-07-22T00:00:00.000Z,2.71
INSTRUMENT1,1996-07-23T00:00:00.000Z,2.701
INSTRUMENT1,1996-07-24T00:00:00.000Z,2.705
INSTRUMENT1,1996-07-25T00:00:00.000Z,2.709
INSTRUMENT1,1996-07-26T00:00:00.000Z,2.7038
INSTRUMENT1,1996-07-29T00:00:00.000Z,2.7016
INSTRUMENT1,1996-07-30T00:00:00.000Z,2.7015
INSTRUMENT1,1996-07-31T00:00:00.000Z,2.6985
INSTRUMENT1,1996-08-01T00:00:00.000Z,2.7055
INSTRUMENT1,1996-08-02T00:00:00.000Z,2.709
INSTRUMENT1,1996-08-05T00:00:00.000Z,2.706
INSTRUMENT1,1996-08-06T00:00:00.000Z,2.7185
INSTRUMENT1,1996-08-07T00:00:00.000Z,2.7235
INSTRUMENT1,1996-08-08T00:00:00.000Z,2.726
INSTRUMENT1,1996-08-09T00:00:00.000Z,2.7195
INSTRUMENT1,1996-08-12T00:00:00.000Z,2.7165
INSTRUMENT1,1996-08-13T00:00:00.000Z,2.722
INSTRUMENT1,1996-08-14T00:00:00.000Z,2.7305
INSTRUMENT1,1996-08-15T00:00:00.000Z,2.733
INSTRUMENT1,1996-08-16T00:00:00.000Z,2.7405
INSTRUMENT1,1996-08-19T00:00:00.000Z,2.739
INSTRUMENT1,1996-08-20T00:00:00.000Z,2.74
INSTRUMENT1,1996-08-21T00:00:00.000Z,2.7345
INSTRUMENT1,1996-08-22T00:00:00.000Z,2.7375
INSTRUMENT1,1996-08-23T00:00:00.000Z,2.7395
INSTRUMENT1,1996-08-26T00:00:00.000Z,2.7297
INSTRUMENT1,1996-08-27T00:00:00.000Z,2.7297
INSTRUMENT1,1996-08-28T00:00:00.000Z,2.735
INSTRUMENT1,1996-08-29T00:00:00.000Z,2.7365
INSTRUMENT1,1996-08-30T00:00:00.000Z,2.7415
INSTRUMENT1,1996-09-02T00:00:00.000Z,2.7415
INSTRUMENT1,1996-09-03T00:00:00.000Z,2.7495
INSTRUMENT1,1996-09-04T00:00:00.000Z,2.7482
INSTRUMENT1,1996-09-05T00:00:00.000Z,2.748
INSTRUMENT1,1996-09-06T00:00:00.000Z,2.75
INSTRUMENT1,1996-09-09T00:00:00.000Z,2.777
INSTRUMENT1,1996-09-10T00:00:00.000Z,2.777
INSTRUMENT1,1996-09-11T00:00:00.000Z,2.7846
INSTRUMENT1,1996-09-12T00:00:00.000Z,2.78
INSTRUMENT1,1996-09-13T00:00:00.000Z,2.786
INSTRUMENT1,1996-09-16T00:00:00.000Z,2.785
INSTRUMENT1,1996-09-17T00:00:00.000Z,2.7825
INSTRUMENT1,1996-09-18T00:00:00.000Z,2.782
INSTRUMENT1,1996-09-19T00:00:00.000Z,2.7845
INSTRUMENT1,1996-09-20T00:00:00.000Z,2.7935
INSTRUMENT1,1996-09-23T00:00:00.000Z,2.793
INSTRUMENT1,1996-09-24T00:00:00.000Z,2.789
INSTRUMENT1,1996-09-25T00:00:00.000Z,2.783
INSTRUMENT1,1996-09-26T00:00:00.000Z,2.799
INSTRUMENT1,1996-09-27T00:00:00.000Z,2.8005
INSTRUMENT1,1996-09-30T00:00:00.000Z,2.8095
INSTRUMENT1,1996-10-01T00:00:00.000Z,2.804
INSTRUMENT1,1996-10-02T00:00:00.000Z,2.809
INSTRUMENT1,1996-10-03T00:00:00.000Z,2.8155
INSTRUMENT1,1996-10-04T00:00:00.000Z,2.815
INSTRUMENT1,1996-10-07T00:00:00.000Z,2.8135
INSTRUMENT1,1996-10-08T00:00:00.000Z,2.8085
INSTRUMENT1,1996-10-09T00:00:00.000Z,2.811
INSTRUMENT1,1996-10-10T00:00:00.000Z,2.809
INSTRUMENT1,1996-10-11T00:00:00.000Z,2.8135
INSTRUMENT1,1996-10-14T00:00:00.000Z,2.815
INSTRUMENT1,1996-10-15T00:00:00.000Z,2.821
INSTRUMENT1,1996-10-16T00:00:00.000Z,2.8285
INSTRUMENT1,1996-10-17T00:00:00.000Z,2.8325
INSTRUMENT1,1996-10-18T00:00:00.000Z,2.8343
INSTRUMENT1,1996-10-21T00:00:00.000Z,2.8318
INSTRUMENT1,1996-10-22T00:00:00.000Z,2.8265
INSTRUMENT1,1996-10-23T00:00:00.000Z,2.819
INSTRUMENT1,1996-10-24T00:00:00.000Z,2.819
INSTRUMENT1,1996-10-25T00:00:00.000Z,2.8255
INSTRUMENT1,1996-10-28T00:00:00.000Z,2.822
INSTRUMENT1,1996-10-29T00:00:00.000Z,2.81
INSTRUMENT1,1996-10-30T00:00:00.000Z,2.813
INSTRUMENT1,1996-10-31T00:00:00.000Z,2.811
INSTRUMENT1,1996-11-01T00:00:00.000Z,2.8137
INSTRUMENT1,1996-11-04T00:00:00.000Z,2.812
INSTRUMENT1,1996-11-05T00:00:00.000Z,2.8093
INSTRUMENT1,1996-11-06T00:00:00.000Z,2.818
INSTRUMENT1,1996-11-07T00:00:00.000Z,2.8095
INSTRUMENT1,1996-11-08T00:00:00.000Z,2.8105
INSTRUMENT1,1996-11-11T00:00:00.000Z,2.8022
INSTRUMENT1,1996-11-12T00:00:00.000Z,2.7955
INSTRUMENT1,1996-11-13T00:00:00.000Z,2.804
INSTRUMENT1,1996-11-14T00:00:00.000Z,2.8079
INSTRUMENT1,1996-11-15T00:00:00.000Z,2.811
INSTRUMENT1,1996-11-18T00:00:00.000Z,2.8135
INSTRUMENT1,1996-11-19T00:00:00.000Z,2.8125
INSTRUMENT1,1996-11-20T00:00:00.000Z,2.8125
INSTRUMENT1,1996-11-21T00:00:00.000Z,2.808
INSTRUMENT1,1996-11-22T00:00:00.000Z,2.8105
INSTRUMENT1,1996-11-25T00:00:00.000Z,2.824
INSTRUMENT1,1996-11-26T00:00:00.000Z,2.8365
INSTRUMENT1,1996-11-27T00:00:00.000Z,2.8332
INSTRUMENT1,1996-11-28T00:00:00.000Z,2.8332
INSTRUMENT1,1996-11-29T00:00:00.000Z,2.8485
INSTRUMENT1,1996-12-02T00:00:00.000Z,2.8485
INSTRUMENT1,1996-12-03T00:00:00.000Z,2.862
INSTRUMENT1,1996-12-04T00:00:00.000Z,2.8632
INSTRUMENT1,1996-12-05T00:00:00.000Z,2.866
INSTRUMENT1,1996-12-06T00:00:00.000Z,2.8445
INSTRUMENT1,1996-12-09T00:00:00.000Z,2.8585
INSTRUMENT1,1996-12-10T00:00:00.000Z,2.8605
INSTRUMENT1,1996-12-11T00:00:00.000Z,2.85
INSTRUMENT1,1996-12-12T00:00:00.000Z,2.8543
INSTRUMENT1,1996-12-13T00:00:00.000Z,2.852
INSTRUMENT1,1996-12-16T00:00:00.000Z,2.862
INSTRUMENT1,1996-12-17T00:00:00.000Z,2.853
INSTRUMENT1,1996-12-18T00:00:00.000Z,2.853
INSTRUMENT1,1996-12-19T00:00:00.000Z,2.8575
INSTRUMENT1,1996-12-20T00:00:00.000Z,2.858
INSTRUMENT1,1996-12-23T00:00:00.000Z,2.86
INSTRUMENT1,1996-12-24T00:00:00.000Z,2.8635
INSTRUMENT1,1996-12-26T00:00:00.000Z,2.8645
INSTRUMENT1,1996-12-27T00:00:00.000Z,2.864
INSTRUMENT1,1996-12-30T00:00:00.000Z,2.8695
INSTRUMENT1,1996-12-31T00:00:00.000Z,2.8725
INSTRUMENT1,1997-01-01T00:00:00.000Z,2.8725
INSTRUMENT1,1997-01-02T00:00:00.000Z,2.8635
INSTRUMENT1,1997-01-03T00:00:00.000Z,2.8655
INSTRUMENT1,1997-01-06T00:00:00.000Z,2.882
INSTRUMENT1,1997-01-07T00:00:00.000Z,2.8765
INSTRUMENT1,1997-01-08T00:00:00.000Z,2.8885
INSTRUMENT1,1997-01-09T00:00:00.000Z,2.896
INSTRUMENT1,1997-01-10T00:00:00.000Z,2.8965
INSTRUMENT1,1997-01-13T00:00:00.000Z,2.902
INSTRUMENT1,1997-01-14T00:00:00.000Z,2.9045
INSTRUMENT1,1997-01-15T00:00:00.000Z,2.9092
INSTRUMENT1,1997-01-16T00:00:00.000Z,2.9092
INSTRUMENT1,1997-01-17T00:00:00.000Z,2.903
INSTRUMENT1,1997-01-20T00:00:00.000Z,2.903
INSTRUMENT1,1997-01-21T00:00:00.000Z,2.9455
INSTRUMENT1,1997-01-22T00:00:00.000Z,2.955
INSTRUMENT1,1997-01-23T00:00:00.000Z,2.971
INSTRUMENT1,1997-01-24T00:00:00.000Z,2.99
INSTRUMENT1,1997-01-27T00:00:00.000Z,3.003
INSTRUMENT1,1997-01-28T00:00:00.000Z,3.014
INSTRUMENT1,1997-01-29T00:00:00.000Z,3.0165
INSTRUMENT1,1997-01-30T00:00:00.000Z,3.002
INSTRUMENT1,1997-01-31T00:00:00.000Z,3.0
INSTRUMENT1,1997-02-03T00:00:00.000Z,3.011
INSTRUMENT1,1997-02-04T00:00:00.000Z,3.0058
INSTRUMENT1,1997-02-05T00:00:00.000Z,3.004
INSTRUMENT1,1997-02-06T00:00:00.000Z,3.004
INSTRUMENT1,1997-02-07T00:00:00.000Z,3.004
INSTRUMENT1,1997-02-10T00:00:00.000Z,3.0025
INSTRUMENT1,1997-02-11T00:00:00.000Z,3.014
INSTRUMENT1,1997-02-12T00:00:00.000Z,3.014
INSTRUMENT1,1997-02-13T00:00:00.000Z,3.0305
INSTRUMENT1,1997-02-14T00:00:00.000Z,3.0305
INSTRUMENT1,1997-02-17T00:00:00.000Z,3.0305
INSTRUMENT1,1997-02-18T00:00:00.000Z,3.0395
INSTRUMENT1,1997-02-19T00:00:00.000Z,3.0535
INSTRUMENT1,1997-02-20T00:00:00.000Z,3.043
INSTRUMENT1,1997-02-21T00:00:00.000Z,3.047
INSTRUMENT1,1997-02-24T00:00:00.000Z,3.039
INSTRUMENT1,1997-02-25T00:00:00.000Z,3.0365
INSTRUMENT1,1997-02-26T00:00:00.000Z,3.039
INSTRUMENT1,1997-02-27T00:00:00.000Z,3.0565
INSTRUMENT1,1997-02-28T00:00:00.000Z,3.058
INSTRUMENT1,1997-03-03T00:00:00.000Z,3.058
INSTRUMENT1,1997-03-04T00:00:00.000Z,3.058
INSTRUMENT1,1997-03-05T00:00:00.000Z,3.058
INSTRUMENT1,1997-03-06T00:00:00.000Z,3.088
INSTRUMENT1,1997-03-07T00:00:00.000Z,3.088
INSTRUMENT1,1997-03-10T00:00:00.000Z,3.088
INSTRUMENT1,1997-03-11T00:00:00.000Z,3.0835
INSTRUMENT1,1997-03-12T00:00:00.000Z,3.085
INSTRUMENT1,1997-03-13T00:00:00.000Z,3.076
INSTRUMENT1,1997-03-14T00:00:00.000Z,3.088
INSTRUMENT1,1997-03-17T00:00:00.000Z,3.074
INSTRUMENT1,1997-03-18T00:00:00.000Z,3.0745
INSTRUMENT1,1997-03-19T00:00:00.000Z,3.0715
INSTRUMENT1,1997-03-20T00:00:00.000Z,3.0714
INSTRUMENT1,1997-03-21T00:00:00.000Z,3.0848
INSTRUMENT1,1997-03-24T00:00:00.000Z,3.0829
INSTRUMENT1,1997-03-25T00:00:00.000Z,3.0785
INSTRUMENT1,1997-03-26T00:00:00.000Z,3.087
INSTRUMENT1,1997-03-27T00:00:00.000Z,3.087
INSTRUMENT1,1997-03-28T00:00:00.000Z,3.087
INSTRUMENT1,1997-03-31T00:00:00.000Z,3.074
INSTRUMENT1,1997-04-01T00:00:00.000Z,3.074
INSTRUMENT1,1997-04-02T00:00:00.000Z,3.066
INSTRUMENT1,1997-04-03T00:00:00.000Z,3.068
INSTRUMENT1,1997-04-04T00:00:00.000Z,3.068
INSTRUMENT1,1997-04-07T00:00:00.000Z,3.0736
INSTRUMENT1,1997-04-08T00:00:00.000Z,3.0736
INSTRUMENT1,1997-04-09T00:00:00.000Z,3.21
INSTRUMENT1,1997-04-10T00:00:00.000Z,3.21
INSTRUMENT1,1997-04-11T00:00:00.000Z,3.2207
INSTRUMENT1,1997-04-14T00:00:00.000Z,3.2203
INSTRUMENT1,1997-04-15T00:00:00.000Z,3.2203
INSTRUMENT1,1997-04-16T00:00:00.000Z,3.246
INSTRUMENT1,1997-04-17T00:00:00.000Z,3.246
INSTRUMENT1,1997-04-18T00:00:00.000Z,3.2405
INSTRUMENT1,1997-04-21T00:00:00.000Z,3.2245
INSTRUMENT1,1997-04-22T00:00:00.000Z,3.2345
INSTRUMENT1,1997-04-23T00:00:00.000Z,3.2407
INSTRUMENT1,1997-04-24T00:00:00.000Z,3.2497
INSTRUMENT1,1997-04-25T00:00:00.000Z,3.248
INSTRUMENT1,1997-04-28T00:00:00.000Z,3.262
INSTRUMENT1,1997-04-29T00:00:00.000Z,3.2621
INSTRUMENT1,1997-04-30T00:00:00.000Z,3.2621
INSTRUMENT1,1997-05-01T00:00:00.000Z,3.262
INSTRUMENT1,1997-05-02T00:00:00.000Z,3.262
INSTRUMENT1,1997-05-05T00:00:00.000Z,3.2636
INSTRUMENT1,1997-05-06T00:00:00.000Z,3.266
INSTRUMENT1,1997-05-07T00:00:00.000Z,3.2592
INSTRUMENT1,1997-05-08T00:00:00.000Z,3.2543
INSTRUMENT1,1997-05-09T00:00:00.000Z,3.2543
INSTRUMENT1,1997-05-12T00:00:00.000Z,3.2415
INSTRUMENT1,1997-05-13T00:00:00.000Z,3.2415
INSTRUMENT1,1997-05-14T00:00:00.000Z,3.2535
INSTRUMENT1,1997-05-15T00:00:00.000Z,3.2412
INSTRUMENT1,1997-05-16T00:00:00.000Z,3.248
INSTRUMENT1,1997-05-19T00:00:00.000Z,3.255
INSTRUMENT1,1997-05-20T00:00:00.000Z,3.2495
INSTRUMENT1,1997-05-21T00:00:00.000Z,3.2445
INSTRUMENT1,1997-05-22T00:00:00.000Z,3.2
INSTRUMENT1,1997-05-23T00:00:00.000Z,3.21
INSTRUMENT1,1997-05-26T00:00:00.000Z,3.21
INSTRUMENT1,1997-05-27T00:00:00.000Z,3.233
INSTRUMENT1,1997-05-28T00:00:00.000Z,3.295
INSTRUMENT1,1997-05-29T00:00:00.000Z,3.2486
INSTRUMENT1,1997-05-30T00:00:00.000Z,3.2486
INSTRUMENT1,1997-06-02T00:00:00.000Z,3.21
INSTRUMENT1,1997-06-03T00:00:00.000Z,3.2178
INSTRUMENT1,1997-06-04T00:00:00.000Z,3.226
INSTRUMENT1,1997-06-05T00:00:00.000Z,3.2263
INSTRUMENT1,1997-06-06T00:00:00.000Z,3.23
INSTRUMENT1,1997-06-09T00:00:00.000Z,3.2165
INSTRUMENT1,1997-06-10T00:00:00.000Z,3.21
INSTRUMENT1,1997-06-11T00:00:00.000Z,3.211
INSTRUMENT1,1997-06-12T00:00:00.000Z,3.2335
INSTRUMENT1,1997-06-13T00:00:00.000Z,3.2389
INSTRUMENT1,1997-06-16T00:00:00.000Z,3.237
INSTRUMENT1,1997-06-17T00:00:00.000Z,3.2436
INSTRUMENT1,1997-06-18T00:00:00.000Z,3.2361
INSTRUMENT1,1997-06-19T00:00:00.000Z,3.2443
INSTRUMENT1,1997-06-20T00:00:00.000Z,3.2404
INSTRUMENT1,1997-06-23T00:00:00.000Z,3.2374
INSTRUMENT1,1997-06-24T00:00:00.000Z,3.2367
INSTRUMENT1,1997-06-25T00:00:00.000Z,3.2363
INSTRUMENT1,1997-06-26T00:00:00.000Z,3.254
INSTRUMENT1,1997-06-27T00:00:00.000Z,3.26
INSTRUMENT1,1997-06-30T00:00:00.000Z,3.283
INSTRUMENT1,1997-07-01T00:00:00.000Z,3.28
INSTRUMENT1,1997-07-02T00:00:00.000Z,3.283
INSTRUMENT1,1997-07-03T00:00:00.000Z,3.2968
INSTRUMENT1,1997-07-04T00:00:00.000Z,3.2968
INSTRUMENT1,1997-07-07T00:00:00.000Z,3.268
INSTRUMENT1,1997-07-08T00:00:00.000Z,3.268
INSTRUMENT1,1997-07-09T00:00:00.000Z,3.29
INSTRUMENT1,1997-07-10T00:00:00.000Z,3.29
INSTRUMENT1,1997-07-11T00:00:00.000Z,3.28
INSTRUMENT1,1997-07-14T00:00:00.000Z,3.3045
INSTRUMENT1,1997-07-15T00:00:00.000Z,3.38
INSTRUMENT1,1997-07-16T00:00:00.000Z,3.5
INSTRUMENT1,1997-07-17T00:00:00.000Z,3.47
INSTRUMENT1,1997-07-18T00:00:00.000Z,3.48
INSTRUMENT1,1997-07-21T00:00:00.000Z,3.465
INSTRUMENT1,1997-07-22T00:00:00.000Z,3.451
INSTRUMENT1,1997-07-23T00:00:00.000Z,3.44
INSTRUMENT1,1997-07-24T00:00:00.000Z,3.446
INSTRUMENT1,1997-07-25T00:00:00.000Z,3.4345
INSTRUMENT1,1997-07-28T00:00:00.000Z,3.465
INSTRUMENT1,1997-07-29T00:00:00.000Z,3.465
INSTRUMENT1,1997-07-30T00:00:00.000Z,3.4625
INSTRUMENT1,1997-07-31T00:00:00.000Z,3.46
INSTRUMENT1,1997-08-01T00:00:00.000Z,3.46
INSTRUMENT1,1997-08-04T00:00:00.000Z,3.469
INSTRUMENT1,1997-08-05T00:00:00.000Z,3.484
INSTRUMENT1,1997-08-06T00:00:00.000Z,3.5015
INSTRUMENT1,1997-08-07T00:00:00.000Z,3.508
INSTRUMENT1,1997-08-08T00:00:00.000Z,3.48
INSTRUMENT1,1997-08-11T00:00:00.000Z,3.48
INSTRUMENT1,1997-08-12T00:00:00.000Z,3.493
INSTRUMENT1,1997-08-13T00:00:00.000Z,3.476
INSTRUMENT1,1997-08-14T00:00:00.000Z,3.48
INSTRUMENT1,1997-08-15T00:00:00.000Z,3.483
INSTRUMENT1,1997-08-18T00:00:00.000Z,3.464
INSTRUMENT1,1997-08-19T00:00:00.000Z,3.464
INSTRUMENT1,1997-08-20T00:00:00.000Z,3.485
INSTRUMENT1,1997-08-21T00:00:00.000Z,3.498
INSTRUMENT1,1997-08-22T00:00:00.000Z,3.463
INSTRUMENT1,1997-08-25T00:00:00.000Z,3.4815
INSTRUMENT1,1997-08-26T00:00:00.000Z,3.4815
INSTRUMENT1,1997-08-27T00:00:00.000Z,3.461
INSTRUMENT1,1997-08-28T00:00:00.000Z,3.4855
INSTRUMENT1,1997-08-29T00:00:00.000Z,3.469
INSTRUMENT1,1997-09-01T00:00:00.000Z,3.469
INSTRUMENT1,1997-09-02T00:00:00.000Z,3.4965
INSTRUMENT1,1997-09-03T00:00:00.000Z,3.5035
INSTRUMENT1,1997-09-04T00:00:00.000Z,3.514
INSTRUMENT1,1997-09-05T00:00:00.000Z,3.511
INSTRUMENT1,1997-09-08T00:00:00.000Z,3.511
INSTRUMENT1,1997-09-09T00:00:00.000Z,3.507
INSTRUMENT1,1997-09-10T00:00:00.000Z,3.4995
INSTRUMENT1,1997-09-11T00:00:00.000Z,3.485
INSTRUMENT1,1997-09-12T00:00:00.000Z,3.459
